"@JuliaHB1 Said by a Brexiteer. Nothing in my whole life time represents Animal Farm more than the offering, execution and voting demographic of Brexit.",negative
#bbc#bbcqtdebate bet headlines tomorrow will say Brexit MP leader Nigel not voting for his own party on Thursday.     That's crazy he doesn't have one in his own area.,negative
"@CammyLepper He done all he could possibly do to push it through, including this election. Put on a brave face and maybe book yourself a wee weekend in Europe for January, save yourself a few quid of tourism tax and a few minutes of paperwork you'll have to go through post brexit",negative
Checks on goods needed to protect EU market - Coveney https://t.co/I5gxGETHbp via @rte,negative
"Revolting right wingers &amp; Brexit headbangers trying to spin the  4 year old child on hospital floor incident as a 'stunt'

-  taken to hospital by ambulance
- Trust CEO apologised to mother
- Med Dir also apologised

Shame on Tory apologists

#ToriesOut

https://t.co/Di86BnvuPU https://t.co/0csnGPo47T",negative
@WelshBrexit @Michael7215 Especially in Peterborough....,negative
"If Nigel Farage wasn't in the room, Emma Barnett would be the most irritating one there by far 😑😐
#HelloHelloHiHello 

#Brexit #bbcqt",negative
@LiveForeverProd So funny that leavers are posting the opposite. Brexit Britain 🤣,positive
@callum123dunne Genuinely can’t wait for the election to be over sick and tired of it but no doubt all we’ll hear is brexit after so back to square one 😂😂😂,negative
"Where is the audience from? I've never seen students so overwhelming pleased with tuition fees, brexit and against climate change. How many of them are actually students? One even indicating the white power symbol #bbcqtdebate hope it's not BBC Biased again.",negative
"Conservatives 
Labour 
Brexit 
Lib Dem’s https://t.co/tBqB7hnKQT",negative
"In Dublin, London, Brussels, Belfast and the States, I’ve been fighting against Brexit. But I won’t be dishonest like others. The way to stop Brexit is to vote against it in Westminster. Help us do that #VoteEastwoodX on Thursday 12 December. https://t.co/qy2aXr0ybl",neutral
@Dear_Katsuki_ @vivacb2 @bbcquestiontime Brexit has been decided already &amp; you were too young to vote at the time. The lines got to be drawn somewhere.,negative
"@BrexitTorbayBxP @kheatherbrown @BrexitPlymouth @AnnTarr4 @CJordanjb @TiceRichard @brexitparty_uk @DawnWestcott Go for it Ann, We are hoping Brexit Democracy wins, and can defeat the Corruption Blighting this Election. This is being Contested by Three Parties who are not trying win on better Policies. But proving the Other Party's are Corrupt. They're all Winning.💩💩💩  Brexit to Win🇬🇧🇬🇧 https://t.co/EU6rWmAFi4",positive
@brexit_politics So Brexit means that could end overnight if the foreign companies pull out. There is no British owned car industry. Seems odd for you to be making the case for Remain.,negative
"@FreddieBailey96 It's the new ""Brexit means Brexit""",negative
@VelvickChris @LauracoyleLD @JHowellUK If he did it would be a first.  Last week he avoided questions about Brexit.  He is hardly likely even to comment on his leader let alone suggest any sort of wrong doing on his part.,negative
@FirehorseP @Dissentra @MaldenSaboteur @EvLenz @blEUfrenchbird @BadKelly4 @StephenOld @111meeuwis @tominfrance @Socialistdawn @skiwithstyle1 @vandyke4ad @libdemEdRhymist @Bearlykat @MsAlliance @DevonianMatthew @r0g3rd4y @Petersbrooking @jezzerthecat @ColonelEscargot @Lomquiche @IAmFrogPrincess @chriostoir_g @DaveTenacious @pixielation @CpmGray @Bowiesexual1973 @justinbellinger @Irreverent_ish @NeilPollyTicks @bobhaigh13 @helen_poppet @Weeblebum @gordoncraig11 @MariaCr94229176 @Hubertelski @CELESTRON1957 @Elainebks @E_Pamplemousse @Mayesey9 @PaulTatum4 @SimonSidleman @lilienfan @AilsaLaing @Mark1vernthecat @BlatantLie @flumps263 @nickynoo007 @Ladycorvia @mrEmTee It’s only kept to remind me how much I hate #Brexit and rich twats like Dyson.. 😳and occasionally to force the dog into a corner when she’s stolen my underpants and is trying to reduce them to shreds...😆,negative
"@PaulGardinerDJ @heffop @Sp0rtsNetw0rk But if invested without paying the due taxes first, ie tax avoidance then it's a crime...Brexit is all about this for these guys, the EU laws were stopping this kind of hiding wealth, just saying think about it...10 years and the country is fvcked...more foodbanks Tory Gov!!!",negative
"I just had to forfeit my place at @GoldsmithsUoL for a PhD programme there, as the #brexit situation will not change in time and nobody in Germany is willing to invest in UK with this prospect. Dear British, please remember who's caused all that mess in the #GE2019!",negative
@FreddieBailey96 The European Union has itself to blame for causing Brexit.,negative
@Calgar777 @ElectionMapsUK @DeltapollUK I thought Labour were neutral on Brexit?,negative
"this govt lies thru it's teeth! The motto ,get Brekit done doesn't explain what happens after that? From where do goods come,whom do u sell to? And how do u check loads of lorries after brexit?",negative
@bbcquestiontime Can you please ask @joswinson how she can genuinely participate in the Brexit debate when her husbands business is so heavily subsidised by the EU? Isn’t this a conflict of interest?,neutral
"Do whatever it takes to #GTTO 
#GetBorisGone 
Remember Brexit is for life,  not just for Christmas!
#LyingTories 
#VoteLabour12December 
#VoteTactically",positive
"@bbcquestiontime @BBCOne @Emmabarnett @RobertJenrick @AngelaRayner @HumzaYousaf @joswinson @Adamprice @jon_bartley @Nigel_Farage ""BREXIT PARTY LIMITED """,negative
"@UKACSC @DrFrancisYoung @DefAcUK @QuarterdeckSer Sure, but can you draw parallels with “brexit”?",neutral
"This play on @BBCRadio4 is so badly directed - people talking over each other, you can't make out what they're saying, they seem to be playing ""Who shouts loudest wins and just repeat it"". The berk that keeps saying ""Get Brexit Done"" needs a better scriptwriter #Elections2019",negative
Brexit means brexit,negative
#bbcqtu30 I don't get that when the 18-19 yr olds said they never had the chance to vote for #Brexit ? Hello guys &amp; gals there were 18-19 yr olds around in 2016 representing young peeps!,negative
@hrespresso @fullbabb @JohnHannah @ZacGoldsmith You are right. Much more than £350 million goes to EU protectionist superstate EVERY single week. The Tories putting more into the NHS. Bet you cannot wait for Brexit ✅,negative
@RealLeeSibley @brexitparty_uk Conservatives won’t stop Brexit! What are you on about?,negative
What unites us: 10 reasons why we're not a divided nation. #brexit #Scexit  https://t.co/3spDpA6SKf,negative
@Garyewart12 Sunderland don’t deserve shit with brexit party patter,negative
"@LuckyHeronSay Same! I'm already moving out of a shit flat as I cant afford to live, moving in with parents. But I'm planning on moving abroad before Brexit happens, I'd rather die on a warm beach than stay in this vile country any longer under Tory dictatorship",negative
"#bbcqt
#BBCDebate
So loaded audience of every young brexit supporter in the country happens to include one 'charming' young chap making a white power hand gesture.
Fuck me, what the fuck is happening at the #bbc? https://t.co/knOkkUS0BN",negative
@LibDems Labour will give you a second referendum. Voting Lib Dem in some constituencies just helps Boris Johnson get a majority and push through a destructive no deal Brexit. Vote for whoever has the best chance of beating the Tories where you are. It's the only way to stop them.,neutral
"@UKLabour What, you worried about us are you?
Taking your eyes off the ball,  again?
It's about Brexit and your lot still support the worst democratic shitup in centuries.",negative
"@pavanwar @UKLabour Finally, if the remain side got a second referendum and lost, would you hope for the death of more people? It's an immoral stance and you know it.
Speaking of interference, I see @HillaryClinton is out there promoting her view of brexit, just as @BarackObama did. Care to comment?",positive
@bbcquestiontime All it is the brexit show,negative
Fk brexit and lying politicians lets have happy pandas instead ♥️♥️ https://t.co/FQXBhdt15y,negative
Johnson is not only a liar but a cheat. He tried to steal the phone of a reporter who wanted him to comment on a picture of a child receiving appalling neglect in a Leeds Hospital. This man is amoral and selfish. He only supported Leave pans  Brexit to further his own career.,positive
"Labour's manifesto in a nut shell.

It's now a game, how big a number can you think of?

Fantasy Politics.

#GE2019 #Brexit🇬🇧",negative
@Ed_Miliband I fear the nation has lost its soul. Poverty and suffering are irrelevant to those economically impoverished communities who just want their Christmas wish to jump off the brexit cliff. I so hope I am wrong.,negative
"I don't think Labour realise the anger &amp; fury we feel at them. On Brexit, but also being fake at everything else from pretending to have an ethical foreign policy or help Palestinians to having a non-neoliberal economic policy. We won't get fooled again https://t.co/qQYIsJo1Ea",negative
"If you definitely don't want Brexit vote Lib Dem, if you want Brexit vote Conservative, if you definitely want another referendum then vote Labour that is a democratic decision you are using your vote. Just get out on Thursday and vote, end of !! #bbcqt",neutral
"@bluemngo @BBCkatyaadler I can't...just can't comprehend the incomprehensible faith Brexiters have in Brexit. It's just...incomprehensible. Actually no, it's just plain stupid. https://t.co/h4GjAWaHDZ",negative
"@Dross1114 @bbcquestiontime @BBCOne @Emmabarnett @RobertJenrick @AngelaRayner @HumzaYousaf @joswinson @Adamprice @jon_bartley @Nigel_Farage Sorry mate, but short of a miracle voting brexit away, you probably won't be involved in UK elections next time around.",positive
@ProfTimBale @BBCkatyaadler @pmdfoster We need brexit.,negative
Surely it can be revisited with no time limit if the first time round people were lied to.... and most didn’t really know what the real effect of Brexit would be but voted anyway? https://t.co/gXWUlRMRBh,negative
"Corbynite says ""I hate the LibDems...""
Sorry, but we'll keep telling the truth about Brexit. https://t.co/IyXDcnUZUX",negative
"@sikorskiradek @GiertychRoman @donaldtusk I do believe in science. I don't believe in clairvoyants and mentalists. Unless they tell me: Brexit, Erdogan, Trump, Tusk wouldn't run years before. https://t.co/sbuKSKjUzF",negative
"@Adamprice is doing a fantastic job of sitting quiet in this classroom of naughty noisy children. This is exactly why our politics is broken and politicians talk of working together on common ground.... LIB dem, Brexit, Labour and Tory are showing none of that tonight. #bbcqt",negative
"@UKLabour Hi, I'm celador and I play call of duty. Let me tell why I'm voting tory....",negative
"@HappyHarryMedia Is that the ""we're not gonna Brexit"" bloke?",negative
"@AlbertoThomas @BorisJohnson Unfortunately, Brexit is more important and the Cons are the only ones who will deliver it.

Getting immigration down to sustainable numbers can come later - Brexit is important because we end freedom of movement making our immigration system fair to everyone.",negative
"The Brexit effect on Wales, if polls are correct, is shocking. You can almost see why the conservatives are pushing it as their sole platform. https://t.co/dq8yjnUzed",negative
Why in three years has no objecting politician asked the E U in what way would they be prepared to modernise &amp; reform to heal Brexit? Is this because they know Europe will never change or reform and put an end to the Brussels &amp; Strasbourg monthly gravy train? #bbcqt,negative
"@Dakeb_MCFC Not a single hospital official or Tory bastard minister has denied the story, but you heard a mate of mates uncles cousin say it was staged eh. I would laugh if I thought you were joking, but hey you don’t care how many children suffer for Brexit eh🙄",negative
"...Who have brought our country’s stability and reputation almost to their knees; whose obsession with stopping Brexit and our return to being a self governing democracy,and whose dependence on the white, privileged, expansionist demi-gods in Brussels has become almost cult-like;",negative
"@edtrose @d_m_simmons @ElectionMapsUK 2/ Tear us out of Europe? 🤔 If the Conservatives win, they'll move to stage-2 of the negotiations.

Plus, it's always been in the EU's interest to play ball. There's no way Germany (on the brink of recession) &amp; France (knee-deep in strikes) are going in for a hard Brexit.",neutral
@raaycwh According to literally every measure done on the political inclinations of young people towards Brexit this crowd is a fucking disgrace in trying to be representative of us,negative
"AND as a 19 year old you have never been allowed to vote on #leave #remain
You just got done by #Brexit
You need to #VoteLabour - not just because #Labour will provide #ChildCare but also because there will be #AffordableHomes
#bbcqt #bbcqtdebate #GeneralElection19🌹 https://t.co/CB7ESaMZBb",negative
"@LeftieStats The Tories and Brexit party supporters are organising their own tactical voting to beat labour.
If labour supporters don’t acknowledge the need for tactical voting in Libdem Tory marginals to counteract, we’re all screwed.",negative
"@kevverage What a lie. We are leaving the EU end of. The SNP won't be doing *anything* unless more than 50% vote in favour. So this tweet is a lie. A Unionist lie motivated by a desire to promulgate Brexit, and to promote blood and soil British nationalism which sells out our  EU residents.",negative
TV footage shows Hartlepool Brexit Party councillor appearing to make highly offensive comments https://t.co/Hy9QHJOlyO,negative
"@jeremycorbyn Single agenda politics is never going to win an election,.....in your case hopefully. 
The thought of Johnson doing another stint is fairly awful for his Brexit lunacy alone, but nothing compared to the havoc you and your marxist mates would cause.",negative
"I’m voting Labour this next #GeneralElection19. Here in Portsmouth South, Labour are the only ones who have canvassed me personally, explained their policies to me and I was unsure about their  Brexit position. Today I’ve had two helpful correspondence which tells -",negative
"@aakhtar You weren't even being asked about Brexit, you complete tool!!!",negative
@An_Acc0unt @whatcan1choose @Voyager03 @doctor_oxford @Exit_Brexit_ @joepike @BorisJohnson A stunt? Good grief. I wonder why would you give a proven narcissist and liar the ‘benefit of the doubt’ rather than more critical scrutiny..?,negative
@EmmaKennedy I am and given you think he's responsible for everything bad in the NHS I thought I would say he's equally responsible for all of the good things so I personally want to thank @BorisJohnson for the great care the NHS offered my wife when she broke her leg badly last year #Brexit,negative
@mikegalsworthy He's just mobilising many of the people that voted for brexit in the first place. He knows it will win him the election.,negative
@RickOShea321 Says a lot for the BBC managing to achieve an audience that completely belies the national (and York's) demographic for this agegroup regarding Brexit. This grubby little fascist seems to be exactly the sort of audience the BBC is courting these days. Another BBC fix.,negative
"@MBallantyneMSP I'd like to know if labour get in with the Nats and then we have a brexit ref and a Indyref, after that if the Nats win will they give us a EU ref for Scotland Or just drag us back in with no say-so?",negative
"Boris says, his has got a Brexit Deal that is oven ready. In order to get all his trade deals through by the end of 2020, he will need to put it to a microvawe ... and we know what  happens when is not microwave ready. #VoteTactically #VoteNotTory",neutral
"@MoniqueCamarra @LeftieStats @DeltapollUK North Kensington is the only place labour will pick up seats but its also 68% remain! lib dems will likely take some of those votes, the rest will vote tory or lib dem depending on their stance on brexit!  this seat is an air throw, history will not be an indicator of performance",negative
"@LordAshcroft @brexitparty_uk @Conservatives Groundhog Day, again to say millions of Labour Leave voters will NEVER EVER vote Conservative so it's Conservatives that will let more Labour MPs be elected so cutting down any Conservative majority.  Vote Brexit Party where possible!!!",negative
"@LeslieChannon @joswinson Although Nigel is the leader of the Brexit party, but I take your point.",neutral
Lol what a pro brexit audience on #bbqt so much for representing under 30's,positive
"""The crucial role that free and pluralistic media play in the preservation and good functioning of democracy."" Fail!
 #votelabour #election2019 #ukelection #jeremycorbyn #uklabour #ukgeneralelection #bbc #itv #uknews #votecorbyn #brexit #channel4 #dailymirror   #forthemany #jc4pm https://t.co/p02jOUWSyj",negative
@extonfox @bbcquestiontime @joswinson @AngelaRayner @Nigel_Farage Yey for the racist Brexit party.,negative
@Shamils18 @bbcquestiontime It doesn't matter how you voted anymore the results in stop being babies and let's all work together to get the best brexit we can,negative
The Brexit Party posting a flyer through our door are definitely missing their target market; doubly so as it's addressed to the Polish ex-occupant. 🤷‍♀️,neutral
"Another toxic Tory argument for Brexit

https://t.co/MAiOzqKHvr",negative
@simonrug Brexit.,negative
"Boris is 100% right. Having watched the squabbling by Jo Swinson and Angela Rayner, fighting like rats in a sack, on tonight’s Question Time, to think there’ll be another year of this, beggars belief. Vote Tory. Get Brexit done. https://t.co/NQZ9cGnL8q",negative
"Democracy is in Danger.  New RW @Conservatives aim to take a sledgehammer to our democracy ( #Page48 ) Our rights slashed and a  No Deal Brexit in 2020 delivering a Disaster Capitalist Fascist model that delivers economic, social chaos. Our media have failed us  #VoteTactically https://t.co/s746VKGFGk",neutral
The knuckle dragging racist in this Channel 4 investigation is a Brexit Party councillor. Why such a vile ignoramus would think he is “superior” to another really belies belief. https://t.co/4fz6AqOwlo via @Channel4News,neutral
@ihttuk @lucy_navi @jimwaterson I sorry comrade but if you're supporting Boris' Billionaires' Brexit you are enabling the most far-right government in what is a 40 year series of governments conformant to the Thatcherite NeoLiberal consensus and stopping a government that will overturn that consensus. #JC4PM,negative
"Awesome Angela Rayner putting the Lib Dem’s and Brexit parties in they place tonight 
Lib Dem’s absolute rubbish ideas",positive
"@ian_bec &gt;1,5m (ca.5%) and counting of those who voted in 2016's #Brexit referendum are statistically likely to now be #DEAD!  Many people who were under 16 then can now vote. The #Brexiters that are still alive have nothing to fear in a #PeoplesVote, have they?",negative
"@bbcquestiontime Oh dear ! He has just let the cat out of the bag of the Tory #BREXIT plan B, the #NO #DEAL #BREXIT !",negative
"...even if Corbyn as PM is the quickest way to stop Brexit. The best outcome for the UK is a Labour majority, REGARDLESS of your views on Corbyn himself. A hung parliament is a second-best option with no guarantees of stopping Brexit.",negative
@LordAshcroft @brexitparty_uk @Conservatives You either get Brexit or Corbyn. I know which I’m going to vote for.,negative
"WATCH: Ex-#Labour minister @GiselaStuart urges nation to vote Conservative to deliver #Brexit

@BBCNews said she stood by Boris today,  but they didn't broadcast a word of what she said. Wonder why...? 🤔
#GE2019

https://t.co/VJf7HdaqWm",negative
"On Radio 4 1pm News the lead story was the leaked Dept. for Exiting EU document on the consequences of Johnson's Brexit - checks,paperwork, tariffs and borders, - directly contradicting Johnson. By1.30 the story had disappeared. Who ordered its removal?",negative
@bbcquestiontime A second referendum for 16-40yr olds only because my generation will be dead before the effects of Brexit are felt. And the behavior of the panel has proved they are NOT the adults in the room.,positive
#bbcqt will the SNP let the whole of Britain have a vote on their independence like they want the European people to have a say on Brexit?,neutral
“science is never settled” WHAT???? A new #Brexit motto by f @Nigel_Farage #bbcqt,negative
"Very, very, very important to recall this - and look forward accordingly.  So much of the way the UK handles Brexit looks inwards rather than outwards - with predictably rubbish results.  If you don't follow, @BBCkatyaadler (and @pmdfoster for good measure), you should - now esp. https://t.co/foakzGqDPo",positive
A reminder. #Brexit #bbcqtdebate #bbcqt #bbcpm #bbcquestiontime https://t.co/RmMJSAblZc,positive
#uk #brexit #leave #election2019 Phones4U Founder Devastates John McDonnell's Plans In British Billionaire Vs The Socialist Row https://t.co/9Y0b71Sy4I,negative
@CharlesTannock @SpanishDan1 The Yellow Rose's look beautiful. It's disgusting the divisions that Brexit has opened up. Brought many of the worst elements of society to the fore. l would much rather have decent &amp; fair minded European Union folk than some of the individuals supporting Brexit.,positive
@Philoso23431938 @BBCkatyaadler And they’ll still be non EU immigration (&amp; non white) which they led many of them to vote Brexit in 1st place !,negative
@tallguy050650 @UKLabour @BorisJohnson @PeterBoneUK They've had how long to get Brexit done tho?  Has it been done?!,negative
"@bbcquestiontime what a shambles, on the referendum UK voted to leave Scotland needs to accept its not just about them, lib dems what gives them the right to reverse brexit.",negative
"The referendum decision HAS been implemented. Parliament agreed to enact #Article50 &amp;negotiate a deal. #Brexit has been destroyed by its own internal contradictions &amp;divisions between its supporters. If the #Tories win the GE, it will go through on a MINORITY vote. #bbcqtdebate",neutral
"We elect politicians to represent us.
What they think about #Brexit is irrelevant.
17.4m people voted to Leave.
Just get on with it! 
#GE2019
@SocialM85897394
#GeneralElection19",negative
Yousaf: The #Brexit issue is just symptomatic of a broken #Westminster system. We've had 10 years of @Conservatives / @LibDems #Austerity we did not vote for. #BBCQT #GE2019,negative
"On QTES tonight a young women said why can we not have a confirmatory vote after all we have an election every 5 years so after 3 plus years, people do change their minds, the effect of Brexit on her will last longer than on most if not all of the panel, she deserves a say",negative
"@mikegalsworthy What Brexit has always been mostly about:  ""We hate foreigners""

Sure, it's also about striking a blow against the liberal British political elite who sneered at rust-belt left-behinds, but mostly Brexit *is* xenophobia.",negative
The #Brexit Party spoils every ballot paper. https://t.co/U8veR2jhg3,negative
"@ElectionMapsUK @DeltapollUK For every seat the Brexit Party split the Leave vote, there are probably five to ten where Remainers could have combined to deny the Tories.",neutral
@IamalrightJack He wants Brexit and lives in France.  Spot the hypocrite.,neutral
@ROBANDTHEMOB You know shit has hit the fan when even the Brexit Brigade die hard have contempt for The Tories though 😏😉,positive
Farage wants to get Brexit done but he's going to spoil his ballot paper  #Brexit. Absolutely unbelievable.,negative
"Rayner v Farage:

""You were trying to dog-whistle racism, you're a disgrace. Stop peddling hate in our country. Apologise""

#GE2019 #Brexit https://t.co/8MBsdeCLHj",negative
@MattHancock Think you were put under a lot of pressure today but you handled it very well. Get Brexit DONE then get all these other priorities sorted. One by One work down the list after Brexit is completed!,positive
@bbcqt many people will lose their jobs over #brexit others will be severely affected. Do you accept that these people have a right to carry on fighting it to protect themselves?,negative
"Well done @Channel4News tonight, exposing the racists and criminals running the Brexit party in Hartlepool.

Truly shocking exposé of the people Farage and Tice have assembled.",negative
Nearly half of UK think Boris Johnson is lying about protecting NHS from Trump trade deal https://t.co/DiCWkcVeTR,negative
"@EmblematicShift @guyverhofstadt @BorisJohnson #BrexSHITs R like children with a #poisonous berry (#Brexit) in their hands-no idea of how it affects them, what it actually does or what will happen, so an adult (#REMAIN) has 2 take control. Brexit=Uneducated, Unemployable, IQ-less supporting rich power-hungry LIARS. #Remain",positive
"@LibDems Oh dear, Libdems being the children in the room again. You are preparing to support a Tory no deal brexit and Swinson would sell her grandmother for a seat in Johnson's cabinet. Almost half of your MP's voted for Johnson's disastrous deal. Hopeless Libdems",negative
Escaping from Brexit shenanigans by sitting listening to a bit of Handel’s Messiah after a bath while I hope my dear rescue hound will recover from her bug in time to listen to it with me for Christmas #LoveHerAlready 🥰,neutral
@AdamLynch27 Brexit,negative
Get Brexit done eh @JackLopresti ? https://t.co/jWie477fag,negative
"@LibDems @UKLabour gives public final say or 2nd referendum on brexit. Tories wants to get it done likely through no deal. 
If you really mean what you say, should aim at Tories and stop acting like an idiot. 
#VoteLabour #JoSwinsonIsATory",negative
@ManLikeWoodsss You're a proper Brexit lad,negative
@reece_dinsdale We’re getting done by Brexit,negative
"@biscuitsgod @mdouganlpool Tens of 1000s living in Spain have been dealing with the stress/anxiety of FOM/Brexit issues: residency,driving licences,pet travel,90/180 day stay in EU limit,visas,lack of reciprocal EU health,etc. If many ex-pat older retirees return to UK it will definitely collapse the NHS!",negative
"@macartney_mark @twiceasnice97 @gormleyb @mdouganlpool Yeah, right now it does... but Johnson will go for a hard brexit and I want dual citizenship. 🍀",negative
"@HumzaYousaf Schools are our priority , ooops then NHS our priority - ooops another disaster -stop brexit -ooops not going well, independence -ooops not going well next we want to bankrupt Scotland",negative
@imajsaclaimant @BorisJohnson @ToryFibs no it’s not a diversion. We do not want to hear ‘Get Brexit Done’ we want to hear real truths and it’s impossible as #BorisJohnsonLies Good on the girl who didn’t give up - a lesson there for #LauraKuenssberg #RobertPeston #BBCBias,negative
"@TheaDickinson @paulrey99 @DawnWestcott @paulbristow79 @PbConservatives @brexitparty_uk @MikeGreeneTBP @Conservatives A vote for BXP is a vote for Remain!

BXP polling zero seats 

Don’t waste your Leave vote!

#VoteConservatives #GE2019 #Brexit",negative
@bbcquestiontime No votes for 16 year olds please and if they missed 1st brexit vote as underage well I also missed many votes when I was a child,neutral
"Hey guys... 

This now looks like decades away for me...

Do you remember? 

#Brexit #GetTheToriesGone #GetBrexitDone #VoteConservative 

👇 🇬🇧 https://t.co/GYfgNs3wAN",negative
@c_d_hewson @BESResearch It chucked it down on Brexit day!,negative
"TBF, I always knew Boris never did care for children. 

Especially as he endorsed spending £ms on the White Helmets knowing full well they buried a baby to rescue for political purposes, and worse. 

I want Brexit but must warn you all, Boris hates you and your children. https://t.co/nZGIImftQH",negative
@robport111 @EssexPR Anyone who backs Brexit is generally racist.,negative
@edexcelgce I’m not afraid. I’m not voting Tory. BrEXIT Party,negative
"@bbcquestiontime No deal= Brexit as it gets us out of the Sm and the CU, ends the FOM, repeals all EU laws, EU legislation and EU directives, ends ECJ rulings in our country, No divorce bill and no transitional period.",negative
How can the BBC have managed to select the most pro Brexit group of under 30s - it is just wholly laughable and unbelievable #questiontime,positive
@BrexitKing @ShelbyBryn @Traceybattleaxe @piersmorgan @DailyMirror Unless you have a PhD you Wong take a risk on your child’s health. They were right to bring him to the hospital but once Brexit happens NHS is gone as US will take the extra funding for medicines - trump has already said it!,negative
@MrDiddy85 BREXIT MUST HAPPEN!!,negative
"@JeremyCliffe @campbellclaret That'll be ten years of tory austerity that's at the forefront of this nose dive by Britain.....plus 30 odd years of tory obstruction before this of blocking social improvement. STOP johnson,stop brexit.",negative
"@bbcquestiontime #bbcqt  The people of the UK voted to leave the EU. The closeness of the vote changes nothing. A soft Brexit was never apart of the deal either. Because the Tories did not leave the EU like the votes dictated, some of you think we should have another vote.",negative
"@NorthernIrela16 @mcbronto Lol
They sold you brexit",neutral
Wales I have more faith in you than this poll the brexit party or conservatives but certainly not Labour lib Dem liars https://t.co/w0eHV3GpIg,positive
The Brexit referendum was mis sold on lies lies and more lies. We were conned. Corbyn's position is sensible&amp; logical. We voted to leave but had no idea what that leave deal would best way forward is to negotiate a deal and then ask the people and abide  by that. MOST SENSIBLE... https://t.co/V2Hc4Q11dl,neutral
@StobnaBroige It's not a dig but they don't need to use Brexit as an excuse 😉,neutral
BS ... don’t listen to Corbyn. Tactical Voting is the only way to get Brexit and Stop Corbyn destroying our great country. We need a new Labour Party. Vote him out NOW! #StandUp4Brexit #StandUp4Democrary #StopLabour https://t.co/dz3omQvznI,negative
@Pogopatterson42 Why is it when i ask you a question you send me picture of someone from sinn Fein. I asked for your opinion on foster meeting and consulting with uda/ uvf on brexit?,neutral
"@hassdaddy69 And again this is a massive failing. I thought they were bad in 2014 because they all couldn’t believe Scotland existed outside grouse season and the Edinburgh festival, but since the Brexit vote they have lost it and now I never read, watch or listen to their news items.",negative
"@reason_ni Agreed. I'm talking about the ultra rich and over the longer term (mostly). Crispin Odey made a short term killing, betting on a Leave vote. Economists for Brexit group spelt it out - low tax, low regulations, higher equity returns.",negative
"If Brexit doesn't happen this time, there will be hell to pay for the Tory party. https://t.co/wbccQF3sLP",negative
"The next generation deserves a say on Brexit.

https://t.co/5aXbDi76dF",positive
"4 December

Nigel Farage: ""Any attempt that gets made to paint the Brexit Party into a right-wing political party that would harbour anybody with extreme views is completely and utterly wrong.""

9 December

THIS:

https://t.co/THtWue2AIi

#GE2019",positive
"@rachaelvenables @LBC Yes he also added another 15% to the cost of cross rail, its clear Boris can't think on his feet, unless he's saying get Brexit done.",negative
"Why don't we have a referendum on whether to have another referendum on brexit, surely that would be democratic, especially as people have a lot more info now. #bbcqt",negative
"Brilliant to have @NicolaSturgeon in Rutherglen and Blantyre this evening, visiting @aharkinace &amp; the Blantyre Miners Welfare - supporting our @theSNP candidate, @MargaretFerrier.

On Thursday, vote to protect our NHS. Stop Boris. Stop Brexit. Give Scotland a choice. #VoteSNP. https://t.co/S11m9VOLZt",positive
I want an extra life point adding to my tally for every time someone asks how a second referendum or the LibDem's promise to revoke Brexit can be democratic,negative
@grumpybill147 @HumzaYousaf Its horrendous! Screaming match &amp; gobby Rayner interrupting &amp; talking over everyone again! Some audience members clearly still should not have a vote. One claiming she’s old enough to vote now &amp; she thinks the “whole” electorate has changed so we need to vote on brexit again. Ffs,negative
😡😡😡 Racism in key Brexit Party campaign https://t.co/Pw2Ws7s1Xu via @Channel4News,neutral
@yusuf_1204 BrEXIT Party,negative
"This shambles is the fault of Cameron and May.

Cameron for calling the Ref and May for drawing her Hard Brexit red lines. Hardly anybody thought the EU was an issue before 2016 and even after the result, the majority would have been happy with a SM and CU deal. 

#questiontime",negative
@montie be relieved. #Brexit isn't going to happen.,negative
Arlene Foster accuses PM of breaking his word over Brexit deal https://t.co/v2WMPkIwGx,negative
"I voted leave as i think the EU sometimes take the piss
We were all hoping it would lead to an amicable exit but unfortunately the Tories made a mess of it
I will be voting labour as a labour Government is more important than brexit
We have larger issues to fix https://t.co/Rwzan6pxGN",negative
@ann18521217 @geoffspark1 @jeremycorbyn Certainly not. I don't vote Labour unless it will defeat a supporter of the rather embarrassing Mr Johnson. I see that you have swallowed the line that Brexit will be done by Christmas. Tee hee! What a gullible sheep you are.,negative
"@Aiannucci Brexit - ""It will hurt most those who have least"" (John Major)

Those campaigning as the ""Conservative Party"" do so under a false flag. The party of Clarke, Grieve and Heseltine is gone. A former Tory voting for another party isn't betraying the Tories. They have betrayed them.",negative
"@ReiniFlicker @StandUp4Brexit Tory official position is leave by 31st Jan, no transition extension, out completely by end of 2020.

If you were split on Brexit why would you vote for that?",neutral
"Glad to see the under-30s who agree with Brexit are represented at last. Although I’m 35, so not quite considered ‘young’ any more (😭), but young working class people don’t benefit from things like free movement or being able to study abroad because they can’t afford it. #bbcqt",positive
"The #EUReferendum wasn't done right first time. There can't be a yes/no choice to decide on the fate of a nation.
Voters needed to know what we know now on the repurcussions of #brexit. Negotiating a deal with the EU first followed by a referendum is the right way forward.
#bbcqt",negative
"@pavanwar @UKLabour Just ask yourself, if brexit isn't delivered, what would be your faith in democracy if it could be overturned? What would be your view of the ballot if it counts for nothing?",negative
"Ignoring important NHS issues.

To keep shouting “get Brexit done”.

Absolute classic Johnson. https://t.co/G84qIuL8MQ",negative
